1	1	2	63	0.3		293.5	N/A	0.189	-0.0657384	-0.0609068	-0.0155546	-4.43016e-19	-3.54488e-20	4871.34	8.52651e-14	7.81597e-13	-1.7053e-13	2.88789e-17	-6.88559e-18		
1	1	2	64	0.3		293.5	N/A	0.192	-0.0667819	-0.0618735	-0.0158015	-4.50097e-19	-3.59994e-20	4948.66	8.52651e-14	7.88702e-13	-1.98952e-13	2.88789e-17	-6.88559e-18		
1	1	2	65	0.3		293.5	N/A	0.195	-0.0678253	-0.0628403	-0.0160484	-4.57177e-19	-3.655e-20	5025.98	9.9476e-14	7.95808e-13	-2.27374e-13	2.88789e-17	-6.88559e-18		
1	1	2	66	0.3		293.5	N/A	0.198	-0.0688688	-0.0638071	-0.0162953	-4.64258e-19	-3.71006e-20	5103.31	7.10543e-14	8.10019e-13	-1.98952e-13	2.88789e-17	-6.88559e-18		
1	1	2	67	0.3		293.5	N/A	0.201	-0.0699123	-0.0647738	-0.0165422	-4.71338e-19	-3.76512e-20	5180.63	8.52651e-14	8.10019e-13	-2.27374e-13	2.88789e-17	-6.88559e-18		
1	1	2	68	0.3		293.5	N/A	0.204	-0.0709557	-0.0657406	-0.0167891	-4.78419e-19	-3.82018e-20	5257.95	7.10543e-14	8.17124e-13	-2.27374e-13	2.88789e-17	-6.88559e-18		
1	1	2	69	0.3		293.5	N/A	0.207	-0.0719992	-0.0667074	-0.017036	-4.85499e-19	-3.87524e-20	5335.27	5.68434e-14	8.2423e-13	-2.27374e-13	2.88789e-17	-6.88559e-18		
1	1	2	70	0.3		293.5	N/A	0.21	-0.0730427	-0.0676742	-0.0172829	-4.9258e-19	-3.9303e-20	5412.6	7.10543e-14	8.3844e-13	-2.55795e-13	2.88789e-17	-6.88559e-18		
1	1	2	71	0.3		293.5	N/A	0.213	-0.0740861	-0.0686409	-0.0175298	-4.9966e-19	-3.98536e-20	5489.92	5.68434e-14	8.45546e-13	-2.27374e-13	2.88789e-17	-6.88559e-18		
1	1	2	72	0.3		293.5	N/A	0.216	-0.0751296	-0.0696077	-0.0177767	-5.06741e-19	-4.04042e-20	5567.24	5.68434e-14	8.52651e-13	-1.98952e-13	2.88789e-17	-6.88559e-18		
1	1	2	73	0.3		293.5	N/A	0.219	-0.0761731	-0.0705745	-0.0180236	-5.13821e-19	-4.09548e-20	5644.57	4.26326e-14	8.66862e-13	-2.27374e-13	2.88789e-17	-6.88559e-18		
1	1	2	74	0.3		293.5	N/A	0.222	-0.0772165	-0.0715413	-0.0182705	-5.20902e-19	-4.15054e-20	5721.89	5.68434e-14	8.66862e-13	-1.98952e-13	2.88789e-17	-6.88559e-18		
1	1	2	75	0.3		293.5	N/A	0.225	-0.07826	-0.072508	-0.0185174	-5.27983e-19	-4.2056e-20	5799.21	4.26326e-14	8.73968e-13	-1.98952e-13	2.88789e-17	-6.88559e-18		
1	1	2	76	0.3		293.5	N/A	0.228	-0.0793035	-0.0734748	-0.0187643	-5.35063e-19	-4.26066e-20	5876.53	2.84217e-14	8.73968e-13	-1.42109e-13	2.88789e-17	-6.88559e-18		
1	1	2	77	0.3		293.5	N/A	0.231	-0.0803469	-0.0744416	-0.0190112	-5.42144e-19	-4.31573e-20	5953.86	4.26326e-14	8.81073e-13	-1.98952e-13	2.88789e-17	-6.88559e-18		
1	1	2	78	0.3		293.5	N/A	0.234	-0.0813904	-0.0754084	-0.0192581	-5.49224e-19	-4.37079e-20	6031.18	1.42109e-14	8.95284e-13	-1.42109e-13	2.88789e-17	-6.88559e-18		
1	1	2	79	0.3		293.5	N/A	0.237	-0.0824339	-0.0763751	-0.019505	-5.56305e-19	-4.42585e-20	6108.5	2.84217e-14	9.02389e-13	-8.52651e-14	2.88789e-17	-6.88559e-18		
1	1	2	80	0.3		293.5	N/A	0.24	-0.0834774	-0.0773419	-0.0197519	-5.63385e-19	-4.48091e-20	6185.82	2.84217e-14	9.09495e-13	-8.52651e-14	2.88789e-17	-6.88559e-18		
1	1	2	81	0.3		293.5	N/A	0.243	-0.0845208	-0.0783087	-0.0199988	-5.70466e-19	-4.53597e-20	6263.15	0	9.09495e-13	-5.68434e-14	2.88789e-17	-6.88559e-18		
1	1	2	82	0.3		293.5	N/A	0.246	-0.0855643	-0.0792755	-0.0202457	-5.77546e-19	-4.59103e-20	6340.47	2.84217e-14	9.166e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	83	0.3		293.5	N/A	0.249	-0.0866078	-0.0802422	-0.0204926	-5.84627e-19	-4.64609e-20	6417.79	1.42109e-14	9.30811e-13	0	2.88789e-17	-6.88559e-18		
1	1	2	84	0.3		293.5	N/A	0.252	-0.0876512	-0.081209	-0.0207395	-5.91707e-19	-4.70115e-20	6495.12	1.42109e-14	9.37916e-13	5.68434e-14	2.88789e-17	-6.88559e-18		
1	1	2	85	0.3		293.5	N/A	0.255	-0.0886947	-0.0821758	-0.0209864	-5.98788e-19	-4.75621e-20	6572.44	0	9.45022e-13	8.52651e-14	2.88789e-17	-6.88559e-18		
1	1	2	86	0.3		293.5	N/A	0.258	-0.0897382	-0.0831426	-0.0212333	-6.05868e-19	-4.81127e-20	6649.76	0	9.45022e-13	1.42109e-13	2.88789e-17	-6.88559e-18		
1	1	2	87	0.3		293.5	N/A	0.261	-0.0907816	-0.0841093	-0.0214802	-6.12949e-19	-4.86633e-20	6727.08	0	9.52127e-13	1.42109e-13	2.88789e-17	-6.88559e-18		
1	1	2	88	0.3		293.5	N/A	0.264	-0.0918251	-0.0850761	-0.021727	-6.20029e-19	-4.92139e-20	6804.41	-1.42109e-14	9.66338e-13	1.7053e-13	2.88789e-17	-6.88559e-18		
1	1	2	89	0.3		293.5	N/A	0.267	-0.0928686	-0.0860429	-0.0219739	-6.2711e-19	-4.97645e-20	6881.73	0	9.80549e-13	1.98952e-13	2.88789e-17	-6.88559e-18		
1	1	2	90	0.3		293.5	N/A	0.27	-0.093912	-0.0870096	-0.0222208	-6.3419e-19	-5.03151e-20	6959.05	-2.84217e-14	9.66338e-13	2.84217e-13	2.88789e-17	-6.88559e-18		
1	1	2	91	0.3		293.5	N/A	0.273	-0.0949555	-0.0879764	-0.0224677	-6.41271e-19	-5.08657e-20	7036.38	-2.84217e-14	9.80549e-13	2.84217e-13	2.88789e-17	-6.88559e-18		
1	1	2	92	0.3		293.5	N/A	0.276	-0.095999	-0.0889432	-0.0227146	-6.48351e-19	-5.14163e-20	7113.7	-1.42109e-14	9.87654e-13	3.12639e-13	2.88789e-17	-6.88559e-18		
1	1	2	93	0.3		293.5	N/A	0.279	-0.0970424	-0.08991	-0.0229615	-6.55432e-19	-5.19669e-20	7191.02	-4.26326e-14	1.00187e-12	3.12639e-13	2.88789e-17	-6.88559e-18		
1	1	2	94	0.3		293.5	N/A	0.282	-0.0980859	-0.0908767	-0.0232084	-6.62513e-19	-5.25176e-20	7268.34	-2.84217e-14	1.01608e-12	3.69482e-13	2.88789e-17	-6.88559e-18		
1	1	2	95	0.3		293.5	N/A	0.285	-0.0991294	-0.0918435	-0.0234553	-6.69593e-19	-5.30682e-20	7345.67	-4.26326e-14	1.00187e-12	4.26326e-13	2.88789e-17	-6.88559e-18		
1	1	2	96	0.3		293.5	N/A	0.288	-0.100173	-0.0928103	-0.0237022	-6.76674e-19	-5.36188e-20	7422.99	-5.68434e-14	1.01608e-12	4.54747e-13	2.88789e-17	-6.88559e-18		
1	1	2	97	0.3		293.5	N/A	0.291	-0.101216	-0.0937771	-0.0239491	-6.83754e-19	-5.41694e-20	7500.31	-4.26326e-14	1.02318e-12	4.54747e-13	2.88789e-17	-6.88559e-18		
1	1	2	98	0.3		293.5	N/A	0.294	-0.10226	-0.0947438	-0.024196	-6.90835e-19	-5.472e-20	7577.64	-7.10543e-14	1.03739e-12	5.11591e-13	2.88789e-17	-6.88559e-18		
1	1	2	99	0.3		293.5	N/A	0.297	-0.103303	-0.0957106	-0.0244429	-6.97915e-19	-5.52706e-20	7654.96	-4.26326e-14	1.0516e-12	5.11591e-13	2.88789e-17	-6.88559e-18		
1	1	2	100	0.3		293.5	N/A	0.3	-0.104347	-0.0966774	-0.0246898	-7.04996e-19	-5.58212e-20	7732.28	-7.10543e-14	1.03029e-12	5.68434e-13	2.88789e-17	-6.88559e-18		
